orgyear,orgtype,orgid,orgchapter,rowid,rowname,rowlevel,rowparent,rozpocet,pozmenach,skutecnost
2011,chapter,374,374,33,Účastnické poplatky na konference,tree-depth-4,27,40,28,28
2011,chapter,374,374,34,"Poskytnuté zálohy, jistiny, záruky a vládní úvěry",tree-depth-3,2,0,0,0
2011,chapter,374,374,35,Ostatní poskytované zálohy a jistiny,tree-depth-4,34,0,0,0
2011,chapter,374,374,36,Poskytované zálohy vlastní pokladně,tree-depth-4,34,0,0,0
2011,chapter,374,374,37,Úroky a ostatní finanční výdaje,tree-depth-3,2,0,24,24
2011,chapter,374,374,38,Ostatní úroky a ostatní finanční výdaje,tree-depth-4,37,0,0,0
2011,chapter,374,374,39,Realizované kurzové ztráty,tree-depth-4,37,0,24,24
2011,chapter,374,374,40,Úroky vlastní,tree-depth-4,37,0,0,0
2011,chapter,374,374,41,"Výdaje související s neinvestičními nákupy, příspěvky, náhrady a věcné dary",tree-depth-3,2,120,100,100
2011,chapter,374,374,42,Odvody za neplnění povinnosti zaměstnávat zdravotně postižené,tree-depth-4,41,0,0,0
2011,chapter,374,374,43,Poskytnuté neinvestiční příspěvky a náhrady (část),tree-depth-4,41,100,84,84
2011,chapter,374,374,44,Věcné dary,tree-depth-4,41,20,16,16
2011,chapter,374,374,45,Zaplacené sankce,tree-depth-4,41,0,0,0
2011,chapter,374,374,46,Neinvestiční transfery do zahraničí,tree-depth-2,1,0,0,0
2011,chapter,374,374,47,Neinvestiční transfery mezinárodním organizacím anadnárodním orgánům,tree-depth-3,46,0,0,0
2011,chapter,374,374,48,Neinvestiční transfery mezinárodním organizacím,tree-depth-4,47,0,0,0
2011,chapter,374,374,49,Neinvestiční transfery obyvatelstvu,tree-depth-2,1,900,467,467
2011,chapter,374,374,50,Náhrady placené obyvatelstvu,tree-depth-3,49,900,467,467
2011,chapter,374,374,51,Náhrady mezd v době nemoci,tree-depth-4,50,900,467,467
2011,chapter,374,374,52,Ostatní náhrady placené obyvatelstvu,tree-depth-4,50,0,0,0
2011,chapter,374,374,53,Neinvestiční transfery veřejnoprávním subjektům amezi peněžními fondy téhož subjektu,tree-depth-2,1,1594,2022,2022
2011,chapter,374,374,54,Ostatní neinvestiční transfery jiným veřejným rozpočtům,tree-depth-3,53,420,843,843
2011,chapter,374,374,55,"Platby daní a poplatků krajům, obcím a státním fondům",tree-depth-4,54,300,254,254
2011,chapter,374,374,56,Platby daní a poplatků státnímu rozpočtu,tree-depth-4,54,120,589,589
2011,chapter,374,374,57,Úhrady sankcí jiným rozpočtům,tree-depth-4,54,0,0,0
2011,chapter,374,374,58,Převody vlastním fondům,tree-depth-3,53,1174,1179,1179
2011,chapter,374,374,59,Převody do fondů organizačních složek státu,tree-depth-4,58,0,0,0
2011,chapter,374,374,60,Převody fondu kulturních a sociálních potřeb a sociálnímu fondu obcí a krajů,tree-depth-4,58,1174,1179,1179
2011,chapter,374,374,61,Ostatní neinvestiční výdaje,tree-depth-2,1,0,0,0
2011,chapter,374,374,62,Ostatní neinvestiční výdaje,tree-depth-3,61,0,0,0
2011,chapter,374,374,63,Nespecifikované rezervy,tree-depth-4,62,0,0,0
2011,chapter,374,374,64,"Výdaje na platy, ostatní platby za provedenou práci a pojistné",tree-depth-2,1,159700,159695,159695
2011,chapter,374,374,65,Ostatní platby za provedenou práci,tree-depth-3,64,2228,1559,1559
2011,chapter,374,374,66,Odstupné,tree-depth-4,65,1860,523,523
2011,chapter,374,374,67,Ostatní osobní výdaje,tree-depth-4,65,368,1036,1036
2011,chapter,374,374,68,Platy,tree-depth-3,64,117423,117918,117918
2011,chapter,374,374,69,Ostatní platy,tree-depth-4,68,0,0,0
2011,chapter,374,374,70,Platy zaměstnanců v pracovním poměru,tree-depth-4,68,117423,117918,117918
2011,chapter,374,374,71,Povinné pojistné placené zaměstnavatelem,tree-depth-3,64,40049,40218,40218
2011,chapter,374,374,72,Povinné pojistné na sociální zabezpečení a příspěvek na státní politiku zaměstnanosti,tree-depth-4,71,29448,29572,29572
2011,chapter,374,374,73,Povinné pojistné na veřejné zdravotní pojištění,tree-depth-4,71,10601,10646,10646
2011,chapter,374,374,74,Kapitálové výdaje,tree-depth-1,0,30000,79500,79886
2011,chapter,374,374,75,Investiční nákupy a související výdaje,tree-depth-2,74,30000,79500,79886
2011,chapter,374,374,76,Pořízení dlouhodobého hmotného majetku,tree-depth-3,75,24300,74080,74080
2011,chapter,374,374,77,"Budovy, haly a stavby",tree-depth-4,76,22300,69856,69856
2011,chapter,374,374,78,Dopravní prostředky,tree-depth-4,76,0,0,0
2011,chapter,374,374,79,Nákup dlouhodobého hmotného majetku jinde nezařazený,tree-depth-4,76,0,0,0
2011,chapter,374,374,80,"Stroje, přístroje a zařízení",tree-depth-4,76,1500,3824,3824
2011,chapter,374,374,81,Výpočetní technika,tree-depth-4,76,500,400,400
2011,chapter,374,374,82,Pořízení dlouhodobého nehmotného majetku,tree-depth-3,75,4700,5020,5406
2011,chapter,374,374,83,Ostatní nákup dlouhodobého nehmotného majetku,tree-depth-4,82,0,0,0
2011,chapter,374,374,84,Programové vybavení,tree-depth-4,82,4700,5020,5406
2011,chapter,374,374,85,Pozemky,tree-depth-3,75,1000,400,400
2011,chapter,374,374,86,Pozemky,tree-depth-4,85,1000,400,400
2011,chapter,374,374,87,Investiční transfery,tree-depth-2,74,0,0,0
2011,chapter,374,374,88,Investiční převody vlastním fondům,tree-depth-3,87,0,0,0
2011,chapter,374,374,89,Investiční převody do rezervního fondu organizačních složek státu,tree-depth-4,88,0,0,0
2011,chapter,374,374,90,Investiční transfery podnikatelským subjektům,tree-depth-3,87,0,0,0
2011,chapter,374,374,91,Ostatní investiční transfery podnikatelským subjektům,tree-depth-4,90,0,0,0
2011,chapter,374,374,92,Ostatní kapitálové výdaje,tree-depth-2,74,0,0,0
2011,chapter,374,374,93,Ostatní kapitálové výdaje,tree-depth-3,92,0,0,0
2011,chapter,374,374,94,Rezervy kapitálových výdajů,tree-depth-4,93,0,0,0
2011,chapter,396,396,0,Státní dluh,0,None,78491134,71878246,71878246
2011,chapter,396,396,1,Běžné výdaje,tree-depth-1,0,73292301,71878246,71878246
2011,chapter,396,396,2,Neinvestiční nákupy a související výdaje,tree-depth-2,1,72986042,71873026,71873026
2011,chapter,396,396,3,Nákup služeb,tree-depth-3,2,0,1211,1211
2011,chapter,396,396,4,Nákup ostatních služeb,tree-depth-4,3,0,786,786
2011,chapter,396,396,5,Služby pošt,tree-depth-4,3,0,425,425
2011,chapter,396,396,6,Úroky a ostatní finanční výdaje,tree-depth-3,2,72986042,71871631,71871631
2011,chapter,396,396,7,Poplatky dluhové služby,tree-depth-4,6,700000,697385,697385
2011,chapter,396,396,8,Realizované kurzové ztráty,tree-depth-4,6,1000000,1000000,1000000
2011,chapter,396,396,9,Úroky vlastní,tree-depth-4,6,71286042,70174246,70174246
2011,chapter,396,396,10,"Výdaje související s neinvestičními nákupy, příspěvky, náhrady a věcné dary",tree-depth-3,2,0,184,184
2011,chapter,396,396,11,Poskytnuté neinvestiční příspěvky a náhrady (část),tree-depth-4,10,0,184,184
2011,chapter,396,396,12,Neinvestiční transfery do zahraničí,tree-depth-2,1,4000,4000,4000
2011,chapter,396,396,13,Neinvestiční transfery mezinárodním organizacím anadnárodním orgánům,tree-depth-3,12,4000,4000,4000
2011,chapter,396,396,14,Neinvestiční transfery mezinárodním organizacím,tree-depth-4,13,4000,4000,4000
2011,chapter,396,396,15,Neinvestiční transfery soukromoprávním subjektům,tree-depth-2,1,300000,0,0
2011,chapter,396,396,16,Neinvestiční transfery podnikatelským subjektům,tree-depth-3,15,300000,0,0
2011,chapter,396,396,17,Neinvestiční transfery nefinančním podnikatelským subjektům-právnickým osobám,tree-depth-4,16,300000,0,0
2011,chapter,396,396,18,Neinvestiční transfery veřejnoprávním subjektům amezi peněžními fondy téhož subjektu,tree-depth-2,1,0,1220,1220
2011,chapter,396,396,19,Ostatní neinvestiční transfery jiným veřejným rozpočtům,tree-depth-3,18,0,1220,1220
2011,chapter,396,396,20,Platby daní a poplatků státnímu rozpočtu,tree-depth-4,19,0,1220,1220
2011,chapter,396,396,21,Ostatní neinvestiční výdaje,tree-depth-2,1,2259,0,0
2011,chapter,396,396,22,Ostatní neinvestiční výdaje,tree-depth-3,21,2259,0,0
2011,chapter,396,396,23,Ostatní neinvestiční výdaje jinde nezařazené,tree-depth-4,22,2259,0,0
2011,chapter,396,396,24,Financování,tree-depth-1,0,135000000,135182440,135182440
2011,chapter,396,396,25,Financování z tuzemska,tree-depth-2,24,80632439,80814879,80814879
2011,chapter,396,396,26,Dlouhodobé financování,tree-depth-3,25,63427439,63427439,63427439
2011,chapter,396,396,27,Dlouhodobé vydané dluhopisy,tree-depth-4,26,175527439,175527439,175527439
2011,chapter,396,396,28,Uhrazené splátky dlouhodobých vydaných dluhopisů,tree-depth-4,26,-112100000,-112100000,-112100000
2011,chapter,396,396,29,Krátkodobé financování,tree-depth-3,25,71572561,71755001,71755001
2011,chapter,396,396,30,Aktivní krátkodobé operace řízení likvidity - příjmy,tree-depth-4,29,0,0,0
2011,chapter,396,396,31,Aktivní krátkodobé operace řízení likvidity - výdaje,tree-depth-4,29,0,0,0
2011,chapter,396,396,32,Krátkodobé přijaté půjčené prostředky,tree-depth-4,29,0,0,0
2011,chapter,396,396,33,Krátkodobé vydané dluhopisy,tree-depth-4,29,206296000,206296000,206296000
2011,chapter,396,396,34,Uhrazené splátky krátkodobých přijatých půjčených prostředků,tree-depth-4,29,0,0,0
2011,chapter,396,396,35,Uhrazené splátky krátkodobých vydaných dluhopisů,tree-depth-4,29,-187000000,-187000000,-187000000
2011,chapter,396,396,36,Změna stavu krátkodobých prostředků na bankovníchúčtech,tree-depth-4,29,-2091000,-1908560,-1908560
2011,chapter,396,396,38,Dlouhodobé přijaté půjčené prostředky,tree-depth-4,29,5501092,5501092,5501092
2011,chapter,396,396,39,Dlouhodobé vydané dluhopisy,tree-depth-4,29,50000000,50000000,50000000
2011,chapter,396,396,40,Uhrazené splátky dlouhodobých přijatých půjčených prostředků,tree-depth-4,29,-1133531,-1133531,-1133531
2011,chapter,396,396,41,Změna stavu krátkodobých prostředků na bankovníchúčtech,tree-depth-4,29,0,0,0
2011,chapter,396,396,37,Financování ze zahraničí,last-row,24,54367561,54367561,54367561
2011,chapter,396,396,42,Opravné položky k peněžním operacím,tree-depth-2,24,0,0,0
2011,chapter,396,396,43,Opravné položky k peněžním operacím,tree-depth-3,42,0,0,0
2011,chapter,396,396,44,Nerealizované kurzové rozdíly,tree-depth-4,43,0,0,0
2011,chapter,396,396,45,Kapitálové výdaje,tree-depth-1,0,5198833,0,0
2011,chapter,396,396,46,Investiční nákupy a související výdaje,tree-depth-2,45,340000,0,0
2011,chapter,396,396,47,Pořízení dlouhodobého hmotného majetku,tree-depth-3,46,340000,0,0
2011,chapter,396,396,48,"Budovy, haly a stavby",tree-depth-4,47,340000,0,0
2011,chapter,396,396,49,Investiční transfery,tree-depth-2,45,1810000,0,0
2011,chapter,396,396,50,Investiční transfery podnikatelským subjektům,tree-depth-3,49,1495000,0,0
2011,chapter,396,396,51,Investiční transfery nefinančním podnikatelským subjektům-právnickým osobám,tree-depth-4,50,1495000,0,0
2011,chapter,396,396,52,Investiční transfery veřejným rozpočtům územní úrovně,tree-depth-3,49,315000,0,0
2011,chapter,396,396,53,Investiční transfery obcím,tree-depth-4,52,315000,0,0
2011,chapter,396,396,54,Ostatní kapitálové výdaje,tree-depth-2,45,3048833,0,0
2011,chapter,396,396,55,Ostatní kapitálové výdaje,tree-depth-3,54,3048833,0,0
2011,chapter,396,396,56,Ostatní kapitálové výdaje jinde nezařazené,tree-depth-4,55,3048833,0,0
2011,chapter,506,506,0,Státní fond dopravní infrastruktury,0,None,0,0,0
2011,chapter,505,505,0,Státní fond kinematografie,0,None,0,0,0
2011,chapter,504,504,0,Státní fond kultury,0,None,0,0,0
2011,chapter,507,507,0,Státní fond rozvoje bydlení,0,None,0,0,0
2011,chapter,502,502,0,Státní fond životního prostředí,0,None,0,0,0
2011,chapter,1000,1000,0,Státní pokladna ČR,0,None,0,0,0
2011,chapter,375,375,0,Státní úřad pro jadernou bezpečnost,0,None,335669,336583,358347
2011,chapter,375,375,1,Běžné výdaje,tree-depth-1,0,325251,324126,330218
2011,chapter,375,375,2,Neinvestiční nákupy a související výdaje,tree-depth-2,1,130595,119762,124136
2011,chapter,375,375,3,Nákup materiálu,tree-depth-3,2,7450,6169,8591
2011,chapter,375,375,4,Drobný hmotný dlouhodobý majetek,tree-depth-4,3,5017,3532,5954
2011,chapter,375,375,5,"Knihy, učební pomůcky a tisk",tree-depth-4,3,183,268,268
2011,chapter,375,375,6,Léky a zdravotnický materiál,tree-depth-4,3,0,4,4
2011,chapter,375,375,7,Nákup materiálu jinde nezařazený,tree-depth-4,3,2070,2329,2329
2011,chapter,375,375,8,Ochranné pomůcky,tree-depth-4,3,180,36,36
2011,chapter,375,375,9,Nákup služeb,tree-depth-3,2,90823,81763,82130
2011,chapter,375,375,10,"Konzultační, poradenské a právní služby",tree-depth-4,9,28993,22261,22261
2011,chapter,375,375,11,Nájemné,tree-depth-4,9,619,624,624
2011,chapter,375,375,12,Nákup ostatních služeb,tree-depth-4,9,48620,46640,47007
2011,chapter,375,375,13,Služby peněžních ústavů,tree-depth-4,9,828,829,829
2011,chapter,375,375,14,Služby pošt,tree-depth-4,9,472,413,413
2011,chapter,375,375,15,Služby školení a vzdělávání,tree-depth-4,9,5764,5684,5684
2011,chapter,375,375,16,Služby telekomunikací a radiokomunikací,tree-depth-4,9,5527,5312,5312
2011,chapter,375,375,17,"Nákup vody, paliv a energie",tree-depth-3,2,7953,7876,7876
2011,chapter,375,375,18,Elektrická energie,tree-depth-4,17,2703,2861,2861
2011,chapter,375,375,19,Plyn,tree-depth-4,17,2468,2618,2618
2011,chapter,375,375,20,Pohonné hmoty a maziva,tree-depth-4,17,1619,1654,1654
2011,chapter,375,375,21,Studená voda,tree-depth-4,17,272,273,273
2011,chapter,375,375,22,Teplo,tree-depth-4,17,891,470,470
2011,chapter,375,375,23,Ostatní nákupy,tree-depth-3,2,23118,22513,24097
2011,chapter,375,375,24,Cestovné (tuzemské i zahraniční),tree-depth-4,23,13248,13082,13737
2011,chapter,375,375,25,Opravy a udržování,tree-depth-4,23,7128,5942,6423
2011,chapter,375,375,26,Ostatní nákupy jinde nezařazené,tree-depth-4,23,36,46,46
2011,chapter,375,375,27,Pohoštění,tree-depth-4,23,440,507,507
2011,chapter,375,375,28,Programové vybavení,tree-depth-4,23,1942,2213,2661
2011,chapter,375,375,29,Účastnické poplatky na konference,tree-depth-4,23,324,723,723
2011,chapter,375,375,30,"Poskytnuté zálohy, jistiny, záruky a vládní úvěry",tree-depth-3,2,0,0,0
2011,chapter,375,375,31,Ostatní poskytované zálohy a jistiny,tree-depth-4,30,0,0,0
2011,chapter,375,375,32,Poskytnuté zálohy vnitřním organizačním jednotkám,tree-depth-4,30,0,0,0
2011,chapter,375,375,33,Poskytované zálohy vlastní pokladně,tree-depth-4,30,0,0,0
2011,chapter,375,375,34,Úroky a ostatní finanční výdaje,tree-depth-3,2,126,126,126
2011,chapter,375,375,35,Realizované kurzové ztráty,tree-depth-4,34,126,126,126
2011,chapter,375,375,36,"Výdaje související s neinvestičními nákupy, příspěvky, náhrady a věcné dary",tree-depth-3,2,1125,1315,1315
2011,chapter,375,375,37,Náhrady zvýšených nákladů spojených s výkonem funkce v zahraničí,tree-depth-4,36,1120,1173,1173
2011,chapter,375,375,38,Poskytnuté neinvestiční příspěvky a náhrady (část),tree-depth-4,36,0,71,71
2011,chapter,375,375,39,Věcné dary,tree-depth-4,36,5,10,10
2011,chapter,375,375,40,Zaplacené sankce,tree-depth-4,36,0,61,61
2011,chapter,375,375,41,Neinvestiční transfery do zahraničí,tree-depth-2,1,6203,6205,6205
2011,chapter,375,375,42,Neinvestiční transfery mezinárodním organizacím anadnárodním orgánům,tree-depth-3,41,6203,6205,6205
2011,chapter,375,375,43,Neinvestiční transfery mezinárodním organizacím,tree-depth-4,42,603,605,605
2011,chapter,375,375,44,Neinvestiční transfery nadnárodním orgánům,tree-depth-4,42,5600,5600,5600
2011,chapter,375,375,45,Neinvestiční transfery obyvatelstvu,tree-depth-2,1,180,235,235
2011,chapter,375,375,46,Náhrady placené obyvatelstvu,tree-depth-3,45,180,235,235
2011,chapter,375,375,47,Náhrady mezd v době nemoci,tree-depth-4,46,180,235,235
2011,chapter,375,375,48,Neinvestiční transfery soukromoprávním subjektům,tree-depth-2,1,0,4,4
2011,chapter,375,375,49,Neinvestiční transfery neziskovým a podobným organizacím,tree-depth-3,48,0,4,4
2011,chapter,375,375,50,Neinvestiční transfery občanským sdružením,tree-depth-4,49,0,4,4
2011,chapter,375,375,51,Neinvestiční transfery veřejnoprávním subjektům amezi peněžními fondy téhož subjektu,tree-depth-2,1,72469,75131,75131
2011,chapter,375,375,52,Neinvestiční transfery příspěvkovým a podobným organizacím,tree-depth-3,51,71512,74092,74092
2011,chapter,375,375,53,Neinvestiční transfery veřejným výzkumným institucím,tree-depth-4,52,71512,74092,74092
2011,chapter,375,375,54,Neinvestiční transfery veřejným rozpočtům územní úrovně,tree-depth-3,51,0,3,3
2011,chapter,375,375,55,Neinvestiční transfery krajům,tree-depth-4,54,0,3,3
2011,chapter,375,375,56,Ostatní neinvestiční transfery jiným veřejným rozpočtům,tree-depth-3,51,97,123,123
2011,chapter,375,375,57,Nákup kolků,tree-depth-4,56,14,14,14
2011,chapter,375,375,58,"Platby daní a poplatků krajům, obcím a státním fondům",tree-depth-4,56,30,50,50
2011,chapter,375,375,59,Platby daní a poplatků státnímu rozpočtu,tree-depth-4,56,53,59,59
2011,chapter,375,375,60,Převody vlastním fondům,tree-depth-3,51,860,913,913
2011,chapter,375,375,61,Převody fondu kulturních a sociálních potřeb a sociálnímu fondu obcí a krajů,tree-depth-4,60,860,913,913
2011,chapter,375,375,62,"Výdaje na platy, ostatní platby za provedenou práci a pojistné",tree-depth-2,1,115804,122789,124507
2011,chapter,375,375,63,Ostatní platby za provedenou práci,tree-depth-3,62,509,509,2227
2011,chapter,375,375,64,Ostatní osobní výdaje,tree-depth-4,63,509,509,2227
